feature_row_0based,sample_id,official_word_index,official_word,text_char_start_0based,text_char_end_exclusive,bert_token_positions_0based,bert_wordpieces,bert_subword_count,text_feature_valid_mask,final_primary_start_time_wav_s,final_primary_end_time_wav_s,final_primary_valid_mask,timestamp_status
1119,-wny0OAz3g8$_$0,4,didn't,19,25,4;5;6,didn ' t,3,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1120,-wny0OAz3g8$_$0,5,allow,26,31,7,allow,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
1121,-wny0OAz3g8$_$0,6,Black,32,37,8,black,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
1122,-wny0OAz3g8$_$0,7,workers,38,45,9,workers,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
1123,-wny0OAz3g8$_$0,8,to,46,48,10,to,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
1124,-wny0OAz3g8$_$0,9,join,49,53,11,join,1,1,2.4200000762939453,2.990000009536743,1,mfa_primary_unique_word_overlap_auto_qc_pass
1125,-wny0OAz3g8$_$3,1,Which,0,5,1,which,1,1,0.0,0.4099999964237213,1,mfa_primary_unique_word_overlap_auto_qc_pass
1126,-wny0OAz3g8$_$3,2,then,6,10,2,then,1,1,0.4099999964237213,0.8999999761581421,1,mfa_primary_unique_word_overlap_auto_qc_pass
1127,-wny0OAz3g8$_$3,3,allowed,11,18,3,allowed,1,1,0.8999999761581421,1.159999966621399,1,mfa_primary_unique_word_overlap_auto_qc_pass
1128,-wny0OAz3g8$_$3,4,the,19,22,4,the,1,1,1.159999966621399,1.2400000095367432,1,mfa_primary_unique_word_overlap_auto_qc_pass
1129,-wny0OAz3g8$_$3,5,white,23,28,5,white,1,1,1.2400000095367432,1.4700000286102295,1,mfa_primary_unique_word_overlap_auto_qc_pass
1130,-wny0OAz3g8$_$3,6,workers,29,36,6,workers,1,1,1.4700000286102295,1.7699999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
1131,-wny0OAz3g8$_$3,7,and,37,40,7,and,1,1,1.7699999809265137,1.909999966621399,1,mfa_primary_unique_word_overlap_auto_qc_pass
1132,-wny0OAz3g8$_$3,8,unions,41,47,8,unions,1,1,1.909999966621399,2.2100000381469727,1,mfa_primary_unique_word_overlap_auto_qc_pass
1133,-wny0OAz3g8$_$3,9,to,48,50,9,to,1,1,2.2100000381469727,2.319999933242798,1,mfa_primary_unique_word_overlap_auto_qc_pass
1134,-wny0OAz3g8$_$3,10,justify,51,58,10,justify,1,1,2.319999933242798,2.8499999046325684,1,mfa_primary_unique_word_overlap_auto_qc_pass
1135,-wny0OAz3g8$_$3,11,their,59,64,11,their,1,1,2.8499999046325684,2.9700000286102295,1,mfa_primary_unique_word_overlap_auto_qc_pass
1136,-wny0OAz3g8$_$3,12,decision,65,73,12,decision,1,1,2.9700000286102295,3.3299999237060547,1,mfa_primary_unique_word_overlap_auto_qc_pass
1137,-wny0OAz3g8$_$3,13,to,74,76,13,to,1,1,3.3299999237060547,3.430000066757202,1,mfa_primary_unique_word_overlap_auto_qc_pass
1138,-wny0OAz3g8$_$3,14,not,77,80,14,not,1,1,3.430000066757202,3.7300000190734863,1,mfa_primary_unique_word_overlap_auto_qc_pass
1139,-wny0OAz3g8$_$3,15,allow,81,86,15,allow,1,1,3.7300000190734863,3.9700000286102295,1,mfa_primary_unique_word_overlap_auto_qc_pass
1140,-wny0OAz3g8$_$3,16,black,87,92,16,black,1,1,3.9700000286102295,4.289999961853027,1,mfa_primary_unique_word_overlap_auto_qc_pass
1141,-wny0OAz3g8$_$3,17,workers,93,100,17,workers,1,1,4.289999961853027,4.670000076293945,1,mfa_primary_unique_word_overlap_auto_qc_pass
1142,-wny0OAz3g8$_$3,18,into,101,105,18,into,1,1,4.670000076293945,5.019999980926514,1,mfa_primary_unique_word_overlap_auto_qc_pass
1143,-wny0OAz3g8$_$3,19,their,106,111,19,their,1,1,5.019999980926514,5.159999847412109,1,mfa_primary_unique_word_overlap_auto_qc_pass
1144,-wny0OAz3g8$_$3,20,union,112,117,20,union,1,1,5.159999847412109,5.639999866485596,1,mfa_primary_unique_word_overlap_auto_qc_pass
1145,-wny0OAz3g8$_$2,1,And,0,3,1,and,1,1,0.5199999809265137,0.6399999856948853,1,mfa_primary_unique_word_overlap_auto_qc_pass
1146,-wny0OAz3g8$_$2,2,because,4,11,2,because,1,1,0.6399999856948853,0.9900000095367432,1,mfa_primary_unique_word_overlap_auto_qc_pass
1147,-wny0OAz3g8$_$2,3,they,12,16,3,they,1,1,0.9900000095367432,1.090000033378601,1,mfa_primary_unique_word_overlap_auto_qc_pass
1148,-wny0OAz3g8$_$2,4,couldn't,17,25,4;5;6,couldn ' t,3,1,1.090000033378601,1.3300000429153442,1,mfa_primary_unique_word_overlap_auto_qc_pass
1149,-wny0OAz3g8$_$2,5,get,26,29,7,get,1,1,1.3300000429153442,1.4600000381469727,1,mfa_primary_unique_word_overlap_auto_qc_pass
1150,-wny0OAz3g8$_$2,6,these,30,35,8,these,1,1,1.4600000381469727,1.6399999856948853,1,mfa_primary_unique_word_overlap_auto_qc_pass
1151,-wny0OAz3g8$_$2,7,jobs,36,40,9,jobs,1,1,1.6399999856948853,2.0799999237060547,1,mfa_primary_unique_word_overlap_auto_qc_pass
1152,-wny0OAz3g8$_$2,8,Black,42,47,11,black,1,1,2.0799999237060547,2.4000000953674316,1,mfa_primary_unique_word_overlap_auto_qc_pass
1153,-wny0OAz3g8$_$2,9,communities,48,59,12,communities,1,1,2.4000000953674316,2.7899999618530273,1,mfa_primary_unique_word_overlap_auto_qc_pass
1154,-wny0OAz3g8$_$2,10,had,60,63,13,had,1,1,2.7899999618530273,2.9200000762939453,1,mfa_primary_unique_word_overlap_auto_qc_pass
1155,-wny0OAz3g8$_$2,11,more,64,68,14,more,1,1,2.9200000762939453,3.119999885559082,1,mfa_primary_unique_word_overlap_auto_qc_pass
1156,-wny0OAz3g8$_$2,12,men,69,72,15,men,1,1,3.119999885559082,3.2799999713897705,1,mfa_primary_unique_word_overlap_auto_qc_pass
1157,-wny0OAz3g8$_$2,13,out,73,76,16,out,1,1,3.2799999713897705,3.380000114440918,1,mfa_primary_unique_word_overlap_auto_qc_pass
1158,-wny0OAz3g8$_$2,14,of,77,79,17,of,1,1,3.380000114440918,3.5,1,mfa_primary_unique_word_overlap_auto_qc_pass
1159,-wny0OAz3g8$_$2,15,work,80,84,18,work,1,1,3.5,3.809999942779541,1,mfa_primary_unique_word_overlap_auto_qc_pass
1160,-wny0OAz3g8$_$2,16,higher,86,92,20,higher,1,1,3.950000047683716,4.21999979019165,1,mfa_primary_unique_word_overlap_auto_qc_pass
1161,-wny0OAz3g8$_$2,17,rates,93,98,21,rates,1,1,4.21999979019165,4.389999866485596,1,mfa_primary_unique_word_overlap_auto_qc_pass
1162,-wny0OAz3g8$_$2,18,of,99,101,22,of,1,1,4.389999866485596,4.460000038146973,1,mfa_primary_unique_word_overlap_auto_qc_pass
1163,-wny0OAz3g8$_$2,19,poverty,102,109,23,poverty,1,1,4.460000038146973,4.929999828338623,1,mfa_primary_unique_word_overlap_auto_qc_pass
1164,-wny0OAz3g8$_$2,20,and,111,114,25,and,1,1,4.929999828338623,5.059999942779541,1,mfa_primary_unique_word_overlap_auto_qc_pass
1165,-wny0OAz3g8$_$2,21,more,115,119,26,more,1,1,5.059999942779541,5.21999979019165,1,mfa_primary_unique_word_overlap_auto_qc_pass
1166,-wny0OAz3g8$_$2,22,criminal,120,128,27,criminal,1,1,5.21999979019165,5.550000190734863,1,mfa_primary_unique_word_overlap_auto_qc_pass
1167,-wny0OAz3g8$_$2,23,behavior,129,137,28,behavior,1,1,5.550000190734863,6.039999961853027,1,mfa_primary_unique_word_overlap_auto_qc_pass
1168,-wny0OAz3g8$_$5,1,This,0,4,1,this,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
1169,-wny0OAz3g8$_$5,2,is,5,7,2,is,1,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
1170,-wny0OAz3g8$_$5,3,what's,8,14,3;4;5,what ' s,3,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
1171,-wny0OAz3g8$_$5,4,now,15,18,6,now,1,1,1.0399999618530273,1.25,1,mfa_primary_exact_transcript_auto_qc_pass
1172,-wny0OAz3g8$_$5,5,known,19,24,7,known,1,1,1.25,1.5199999809265137,1,mfa_primary_exact_transcript_auto_qc_pass
1173,-wny0OAz3g8$_$5,6,as,25,27,8,as,1,1,1.5199999809265137,1.7100000381469727,1,mfa_primary_exact_transcript_auto_qc_pass
1174,-wny0OAz3g8$_$5,7,racial,28,34,9,racial,1,1,1.7100000381469727,1.9800000190734863,1,mfa_primary_exact_transcript_auto_qc_pass
1175,-wny0OAz3g8$_$5,8,formation,35,44,10,formation,1,1,1.9800000190734863,2.5199999809265137,1,mfa_primary_exact_transcript_auto_qc_pass
1176,-wny0OAz3g8$_$5,9,theory,45,51,11,theory,1,1,2.5199999809265137,2.880000114440918,1,mfa_primary_exact_transcript_auto_qc_pass
1177,-wny0OAz3g8$_$5,10,a,53,54,13,a,1,1,3.059999942779541,3.119999885559082,1,mfa_primary_exact_transcript_auto_qc_pass
1178,-wny0OAz3g8$_$5,11,theory,55,61,14,theory,1,1,3.119999885559082,3.369999885559082,1,mfa_primary_exact_transcript_auto_qc_pass
1179,-wny0OAz3g8$_$5,12,formalized,62,72,15;16,formal ##ized,2,1,3.369999885559082,3.9200000762939453,1,mfa_primary_exact_transcript_auto_qc_pass
1180,-wny0OAz3g8$_$5,13,by,73,75,17,by,1,1,3.9200000762939453,4.019999980926514,1,mfa_primary_exact_transcript_auto_qc_pass
1181,-wny0OAz3g8$_$5,14,modern,76,82,18,modern,1,1,4.019999980926514,4.340000152587891,1,mfa_primary_exact_transcript_auto_qc_pass
1182,-wny0OAz3g8$_$5,15,sociologists,83,95,19;20,sociologist ##s,2,1,4.340000152587891,4.940000057220459,1,mfa_primary_exact_transcript_auto_qc_pass
1183,-wny0OAz3g8$_$5,16,Michael,96,103,21,michael,1,1,4.940000057220459,5.190000057220459,1,mfa_primary_exact_transcript_auto_qc_pass
1184,-wny0OAz3g8$_$5,17,Omi,104,107,22;23,om ##i,2,1,5.21999979019165,5.53000020980835,1,mfa_primary_exact_transcript_auto_qc_pass
1185,-wny0OAz3g8$_$5,18,and,108,111,24,and,1,1,5.53000020980835,5.630000114440918,1,mfa_primary_exact_transcript_auto_qc_pass
1186,-wny0OAz3g8$_$5,19,Howard,112,118,25,howard,1,1,5.630000114440918,5.889999866485596,1,mfa_primary_exact_transcript_auto_qc_pass
1187,-wny0OAz3g8$_$5,20,Winant,119,125,26;27,win ##ant,2,1,,,0,mfa_whisper_discrepancy_over_0_5s_null_primary
1188,-wny0OAz3g8$_$7,1,Omi,0,3,1;2,om ##i,2,1,0.5199999809265137,0.7200000286102295,1,mfa_primary_unique_word_overlap_auto_qc_pass
1189,-wny0OAz3g8$_$7,2,and,4,7,3,and,1,1,0.7200000286102295,0.8399999737739563,1,mfa_primary_unique_word_overlap_auto_qc_pass
1190,-wny0OAz3g8$_$7,3,Winant,8,14,4;5,win ##ant,2,1,0.8399999737739563,1.0499999523162842,1,mfa_primary_unique_word_overlap_auto_qc_pass
1191,-wny0OAz3g8$_$7,4,argue,15,20,6,argue,1,1,1.0800000429153442,1.3300000429153442,1,mfa_primary_unique_word_overlap_auto_qc_pass
1192,-wny0OAz3g8$_$7,5,that,21,25,7,that,1,1,1.3300000429153442,1.440000057220459,1,mfa_primary_unique_word_overlap_auto_qc_pass
1193,-wny0OAz3g8$_$7,6,the,26,29,8,the,1,1,1.440000057220459,1.5099999904632568,1,mfa_primary_unique_word_overlap_auto_qc_pass
1194,-wny0OAz3g8$_$7,7,concept,30,37,9,concept,1,1,1.5099999904632568,1.9199999570846558,1,mfa_primary_unique_word_overlap_auto_qc_pass
1195,-wny0OAz3g8$_$7,8,of,38,40,10,of,1,1,1.9199999570846558,2.059999942779541,1,mfa_primary_unique_word_overlap_auto_qc_pass
1196,-wny0OAz3g8$_$7,9,race,41,45,11,race,1,1,2.059999942779541,2.2699999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
1197,-wny0OAz3g8$_$7,10,came,46,50,12,came,1,1,2.2699999809265137,2.4700000286102295,1,mfa_primary_unique_word_overlap_auto_qc_pass
1198,-wny0OAz3g8$_$7,11,about,51,56,13,about,1,1,2.4700000286102295,2.690000057220459,1,mfa_primary_unique_word_overlap_auto_qc_pass
1199,-wny0OAz3g8$_$7,12,as,57,59,14,as,1,1,2.690000057220459,2.799999952316284,1,mfa_primary_unique_word_overlap_auto_qc_pass
1200,-wny0OAz3g8$_$7,13,a,60,61,15,a,1,1,2.799999952316284,2.8399999141693115,1,mfa_primary_unique_word_overlap_auto_qc_pass
1201,-wny0OAz3g8$_$7,14,tool,62,66,16,tool,1,1,2.8399999141693115,3.1500000953674316,1,mfa_primary_unique_word_overlap_auto_qc_pass
1202,-wny0OAz3g8$_$7,15,to,67,69,17,to,1,1,3.1500000953674316,3.259999990463257,1,mfa_primary_unique_word_overlap_auto_qc_pass
1203,-wny0OAz3g8$_$7,16,justify,70,77,18,justify,1,1,3.259999990463257,3.7799999713897705,1,mfa_primary_unique_word_overlap_auto_qc_pass
1204,-wny0OAz3g8$_$7,17,and,78,81,19,and,1,1,3.7799999713897705,3.9700000286102295,1,mfa_primary_unique_word_overlap_auto_qc_pass
1205,-wny0OAz3g8$_$7,18,maintain,82,90,20,maintain,1,1,3.9700000286102295,4.510000228881836,1,mfa_primary_unique_word_overlap_auto_qc_pass
1206,-wny0OAz3g8$_$7,19,the,91,94,21,the,1,1,4.510000228881836,4.659999847412109,1,mfa_primary_unique_word_overlap_auto_qc_pass
1207,-wny0OAz3g8$_$7,20,economic,95,103,22,economic,1,1,4.659999847412109,5.110000133514404,1,mfa_primary_unique_word_overlap_auto_qc_pass
1208,-wny0OAz3g8$_$7,21,and,104,107,23,and,1,1,5.110000133514404,5.239999771118164,1,mfa_primary_unique_word_overlap_auto_qc_pass
1209,-wny0OAz3g8$_$7,22,political,108,117,24,political,1,1,5.239999771118164,5.590000152587891,1,mfa_primary_unique_word_overlap_auto_qc_pass
1210,-wny0OAz3g8$_$7,23,power,118,123,25,power,1,1,5.590000152587891,5.960000038146973,1,mfa_primary_unique_word_overlap_auto_qc_pass
1211,-wny0OAz3g8$_$7,24,held,124,128,26,held,1,1,5.960000038146973,6.260000228881836,1,mfa_primary_unique_word_overlap_auto_qc_pass
1212,-wny0OAz3g8$_$7,25,by,129,131,27,by,1,1,6.260000228881836,6.360000133514404,1,mfa_primary_unique_word_overlap_auto_qc_pass
1213,-wny0OAz3g8$_$7,26,those,132,137,28,those,1,1,6.360000133514404,6.570000171661377,1,mfa_primary_unique_word_overlap_auto_qc_pass
1214,-wny0OAz3g8$_$7,27,of,138,140,29,of,1,1,6.570000171661377,6.699999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
1215,-wny0OAz3g8$_$7,28,European,141,149,30,european,1,1,6.699999809265137,7.079999923706055,1,mfa_primary_unique_word_overlap_auto_qc_pass
1216,-wny0OAz3g8$_$7,29,descent,150,157,31,descent,1,1,7.079999923706055,7.519999980926514,1,mfa_primary_unique_word_overlap_auto_qc_pass
1217,-wny0OAz3g8$_$9,1,He,0,2,1,he,1,1,0.5,0.6100000143051147,1,mfa_primary_unique_word_overlap_auto_qc_pass
1218,-wny0OAz3g8$_$9,2,explores,3,11,2,explores,1,1,0.6100000143051147,1.0199999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
1219,-wny0OAz3g8$_$9,3,why,12,15,3,why,1,1,1.0199999809265137,1.1200000047683716,1,mfa_primary_unique_word_overlap_auto_qc_pass
1220,-wny0OAz3g8$_$9,4,Black,16,21,4,black,1,1,1.1200000047683716,1.3799999952316284,1,mfa_primary_unique_word_overlap_auto_qc_pass
1221,-wny0OAz3g8$_$9,5,and,22,25,5,and,1,1,1.3799999952316284,1.4700000286102295,1,mfa_primary_unique_word_overlap_auto_qc_pass
1222,-wny0OAz3g8$_$9,6,White,26,31,6,white,1,1,1.4700000286102295,1.6100000143051147,1,mfa_primary_unique_word_overlap_auto_qc_pass
1223,-wny0OAz3g8$_$9,7,Americans,32,41,7,americans,1,1,1.6100000143051147,2.069999933242798,1,mfa_primary_unique_word_overlap_auto_qc_pass
1224,-wny0OAz3g8$_$9,8,tend,42,46,8,tend,1,1,2.069999933242798,2.2699999809265137,1,mfa_primary_unique_word_overlap_auto_qc_pass
1225,-wny0OAz3g8$_$9,9,to,47,49,9,to,1,1,2.2699999809265137,2.3299999237060547,1,mfa_primary_unique_word_overlap_auto_qc_pass
1226,-wny0OAz3g8$_$9,10,have,50,54,10,have,1,1,2.3299999237060547,2.5399999618530273,1,mfa_primary_unique_word_overlap_auto_qc_pass
1227,-wny0OAz3g8$_$9,11,such,55,59,11,such,1,1,2.5399999618530273,2.8299999237060547,1,mfa_primary_unique_word_overlap_auto_qc_pass
1228,-wny0OAz3g8$_$9,12,different,60,69,12,different,1,1,2.8299999237060547,3.130000114440918,1,mfa_primary_unique_word_overlap_auto_qc_pass
1229,-wny0OAz3g8$_$9,13,outcomes,70,78,13,outcomes,1,1,3.1600000858306885,3.700000047683716,1,mfa_primary_unique_word_overlap_auto_qc_pass
1230,-wny0OAz3g8$_$9,14,in,79,81,14,in,1,1,3.700000047683716,3.759999990463257,1,mfa_primary_unique_word_overlap_auto_qc_pass
1231,-wny0OAz3g8$_$9,15,terms,82,87,15,terms,1,1,3.759999990463257,3.9800000190734863,1,mfa_primary_unique_word_overlap_auto_qc_pass
1232,-wny0OAz3g8$_$9,16,of,88,90,16,of,1,1,3.9800000190734863,4.059999942779541,1,mfa_primary_unique_word_overlap_auto_qc_pass
1233,-wny0OAz3g8$_$9,17,income,91,97,17,income,1,1,4.059999942779541,4.519999980926514,1,mfa_primary_unique_word_overlap_auto_qc_pass
1234,-wny0OAz3g8$_$9,18,education,99,108,19,education,1,1,4.519999980926514,5.159999847412109,1,mfa_primary_unique_word_overlap_auto_qc_pass
1235,-wny0OAz3g8$_$9,19,and,110,113,21,and,1,1,5.159999847412109,5.289999961853027,1,mfa_primary_unique_word_overlap_auto_qc_pass
1236,-wny0OAz3g8$_$9,20,more,114,118,22,more,1,1,5.289999961853027,5.550000190734863,1,mfa_primary_unique_word_overlap_auto_qc_pass
1237,-571d8cVauQ$_$0,1,This,0,4,1,this,1,1,1.0800000429153442,1.2100000381469727,1,mfa_primary_exact_transcript_auto_qc_pass
1238,-571d8cVauQ$_$0,2,is,5,7,2,is,1,1,1.2100000381469727,1.2699999809265137,1,mfa_primary_exact_transcript_auto_qc_pass
1239,-571d8cVauQ$_$0,3,Rhett,8,13,3;4,r ##hett,2,1,1.2699999809265137,1.4800000190734863,1,mfa_primary_exact_transcript_auto_qc_pass
1240,-571d8cVauQ$_$0,4,Reiger,14,20,5;6,rei ##ger,2,1,1.4800000190734863,1.940000057220459,1,mfa_primary_exact_transcript_auto_qc_pass
1241,-571d8cVauQ$_$0,5,White,22,27,8,white,1,1,1.940000057220459,2.140000104904175,1,mfa_primary_exact_transcript_auto_qc_pass
1242,-571d8cVauQ$_$0,6,Caspian,28,35,9,caspian,1,1,2.140000104904175,2.5799999237060547,1,mfa_primary_exact_transcript_auto_qc_pass
1243,-571d8cVauQ$_$0,7,Studios,36,43,10,studios,1,1,2.5799999237060547,3.109999895095825,1,mfa_primary_exact_transcript_auto_qc_pass
1244,-571d8cVauQ$_$0,8,on,44,46,11,on,1,1,3.109999895095825,3.240000009536743,1,mfa_primary_exact_transcript_auto_qc_pass
1245,-571d8cVauQ$_$0,9,behalf,47,53,12,behalf,1,1,3.240000009536743,3.5799999237060547,1,mfa_primary_exact_transcript_auto_qc_pass
1246,-571d8cVauQ$_$0,10,of,54,56,13,of,1,1,3.5799999237060547,3.690000057220459,1,mfa_primary_exact_transcript_auto_qc_pass
1247,-571d8cVauQ$_$0,11,Expert,57,63,14,expert,1,1,3.690000057220459,4.019999980926514,1,mfa_primary_exact_transcript_auto_qc_pass
1248,-571d8cVauQ$_$0,12,Village,64,71,15,village,1,1,4.019999980926514,4.510000228881836,1,mfa_primary_exact_transcript_auto_qc_pass
1249,-571d8cVauQ$_$5,1,So,0,2,1,so,1,1,0.5,0.6700000166893005,1,mfa_primary_unique_word_overlap_auto_qc_pass
1250,-571d8cVauQ$_$5,2,very,3,7,2,very,1,1,0.6700000166893005,0.9900000095367432,1,mfa_primary_unique_word_overlap_auto_qc_pass
1251,-571d8cVauQ$_$5,3,important,8,17,3,important,1,1,0.9900000095367432,1.3700000047683716,1,mfa_primary_unique_word_overlap_auto_qc_pass
1252,-571d8cVauQ$_$5,4,to,18,20,4,to,1,1,1.3700000047683716,1.4500000476837158,1,mfa_primary_unique_word_overlap_auto_qc_pass
1253,-571d8cVauQ$_$5,5,go,21,23,5,go,1,1,1.590000033378601,1.809999942779541,1,mfa_primary_unique_word_overlap_auto_qc_pass
1254,-571d8cVauQ$_$5,6,out,24,27,6,out,1,1,1.809999942779541,2.069999933242798,1,mfa_primary_unique_word_overlap_auto_qc_pass
1255,-571d8cVauQ$_$5,7,to,28,30,7,to,1,1,2.440000057220459,2.619999885559082,1,mfa_primary_unique_word_overlap_auto_qc_pass
1256,-571d8cVauQ$_$5,8,the,31,34,8,the,1,1,2.619999885559082,2.7100000381469727,1,mfa_primary_unique_word_overlap_auto_qc_pass
1257,-571d8cVauQ$_$5,9,locations,35,44,9,locations,1,1,2.7100000381469727,3.4600000381469727,1,mfa_primary_unique_word_overlap_auto_qc_pass
1258,-571d8cVauQ$_$5,10,walk,46,50,11,walk,1,1,3.7100000381469727,4.079999923706055,1,mfa_primary_unique_word_overlap_auto_qc_pass
1259,-571d8cVauQ$_$5,11,around,51,57,12,around,1,1,4.079999923706055,4.489999771118164,1,mfa_primary_unique_word_overlap_auto_qc_pass
1260,-571d8cVauQ$_$5,12,talk,59,63,14,talk,1,1,4.699999809265137,4.980000019073486,1,mfa_primary_unique_word_overlap_auto_qc_pass
1261,-571d8cVauQ$_$5,13,with,64,68,15,with,1,1,4.980000019073486,5.110000133514404,1,mfa_primary_unique_word_overlap_auto_qc_pass
1262,-571d8cVauQ$_$5,14,the,69,72,16,the,1,1,5.110000133514404,5.260000228881836,1,mfa_primary_unique_word_overlap_auto_qc_pass
1263,-571d8cVauQ$_$5,15,owners,73,79,17,owners,1,1,5.260000228881836,5.599999904632568,1,mfa_primary_unique_word_overlap_auto_qc_pass
1264,-571d8cVauQ$_$5,16,if,80,82,18,if,1,1,5.599999904632568,5.760000228881836,1,mfa_primary_unique_word_overlap_auto_qc_pass
1265,-571d8cVauQ$_$5,17,you,83,86,19,you,1,1,5.760000228881836,5.820000171661377,1,mfa_primary_unique_word_overlap_auto_qc_pass
1266,-571d8cVauQ$_$5,18,can,87,90,20,can,1,1,5.820000171661377,6.179999828338623,1,mfa_primary_unique_word_overlap_auto_qc_pass
1267,-571d8cVauQ$_$5,19,tell,92,96,22,tell,1,1,6.5,6.670000076293945,1,mfa_primary_unique_word_overlap_auto_qc_pass
1268,-571d8cVauQ$_$5,20,them,97,101,23,them,1,1,6.670000076293945,6.829999923706055,1,mfa_primary_unique_word_overlap_auto_qc_pass
1269,-571d8cVauQ$_$5,21,what,102,106,24,what,1,1,6.829999923706055,7.039999961853027,1,mfa_primary_unique_word_overlap_auto_qc_pass
1270,-571d8cVauQ$_$5,22,you're,107,113,25;26;27,you ' re,3,1,7.039999961853027,7.130000114440918,1,mfa_primary_unique_word_overlap_auto_qc_pass
1271,-571d8cVauQ$_$5,23,doing,114,119,28,doing,1,1,7.130000114440918,7.409999847412109,1,mfa_primary_unique_word_overlap_auto_qc_pass
1272,-571d8cVauQ$_$5,24,build,121,126,30,build,1,1,7.699999809265137,7.909999847412109,1,mfa_primary_unique_word_overlap_auto_qc_pass
1273,-571d8cVauQ$_$5,25,a,127,128,31,a,1,1,7.909999847412109,7.940000057220459,1,mfa_primary_unique_word_overlap_auto_qc_pass
1274,-571d8cVauQ$_$5,26,little,129,135,32,little,1,1,7.940000057220459,8.25,1,mfa_primary_unique_word_overlap_auto_qc_pass
1275,-571d8cVauQ$_$5,27,excitement,136,146,33,excitement,1,1,8.25,8.869999885559082,1,mfa_primary_unique_word_overlap_auto_qc_pass
1276,-571d8cVauQ$_$5,28,put,148,151,35,put,1,1,9.40999984741211,9.529999732971191,1,mfa_primary_unique_word_overlap_auto_qc_pass
1277,-571d8cVauQ$_$5,29,a,152,153,36,a,1,1,9.529999732971191,9.5600004196167,1,mfa_primary_unique_word_overlap_auto_qc_pass
1278,-571d8cVauQ$_$5,30,little,154,160,37,little,1,1,9.5600004196167,9.8100004196167,1,mfa_primary_unique_word_overlap_auto_qc_pass
1279,-571d8cVauQ$_$5,31,glitz,161,166,38;39,g ##litz,2,1,9.8100004196167,10.180000305175781,1,mfa_primary_unique_word_overlap_auto_qc_pass
1280,-571d8cVauQ$_$5,32,on,167,169,40,on,1,1,10.180000305175781,10.399999618530273,1,mfa_primary_unique_word_overlap_auto_qc_pass
1281,-571d8cVauQ$_$5,33,there,170,175,41,there,1,1,10.399999618530273,10.680000305175781,1,mfa_primary_unique_word_overlap_auto_qc_pass
1282,-571d8cVauQ$_$5,34,and,176,179,42,and,1,1,11.239999771118164,11.399999618530273,1,mfa_primary_unique_word_overlap_auto_qc_pass
1283,-571d8cVauQ$_$5,35,let,180,183,43,let,1,1,11.5,11.6899995803833,1,mfa_primary_unique_word_overlap_auto_qc_pass
1284,-571d8cVauQ$_$5,36,everybody,184,193,44,everybody,1,1,11.6899995803833,12.0600004196167,1,mfa_primary_unique_word_overlap_auto_qc_pass
1285,-571d8cVauQ$_$5,37,knows,194,199,45,knows,1,1,,,0,official_word_unmatched_or_ambiguous_in_asr
1286,-571d8cVauQ$_$5,38,this,200,204,46,this,1,1,12.739999771118164,12.9399995803833,1,mfa_primary_unique_word_overlap_auto_qc_pass
1287,-571d8cVauQ$_$5,39,is,205,207,47,is,1,1,12.9399995803833,13.079999923706055,1,mfa_primary_unique_word_overlap_auto_qc_pass
1288,-571d8cVauQ$_$5,40,a,208,209,48,a,1,1,13.079999923706055,13.180000305175781,1,mfa_primary_unique_word_overlap_auto_qc_pass
1289,-571d8cVauQ$_$5,41,very,210,214,49,very,1,1,13.180000305175781,13.569999694824219,1,mfa_primary_unique_word_overlap_auto_qc_pass
1290,-571d8cVauQ$_$5,42,valuable,215,223,50,valuable,1,1,13.569999694824219,14.15999984741211,1,mfa_primary_unique_word_overlap_auto_qc_pass
