sample_id,official_word_index,official_word,text_feature_row_0based,word_start_wav_s,word_end_wav_s,word_start_source_s,word_end_source_s,timestamp_evidence_tier,timestamp_status,text_valid_mask,word_time_valid_mask,audio_valid_mask,audio_f0_valid_mask,visual_valid_mask,visual_nearest_candidate_mask,audio_frame_start_index_0based,audio_frame_end_index_exclusive,audio_frame_count,f0_voiced_frame_count,visual_frame_start_index_0based,visual_frame_end_index_exclusive,visual_frame_count,visual_valid_face_frame_count,visual_status,nearest_visual_frame_index_0based,nearest_visual_distance_to_interval_s
-tPCytz4rww$_$16,11,a,1029,4.579999923706055,4.659999847412109,4.579999923706055,4.659999847412109,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,1,0,458,466,8,0,46,47,1,1,in_interval_valid_face,-1,
-tPCytz4rww$_$16,12,through,1030,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$16,13,cleaning,1031,5.090000152587891,5.659999847412109,5.090000152587891,5.659999847412109,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,510,566,56,51,51,57,6,6,in_interval_valid_face,-1,
-tPCytz4rww$_$16,14,of,1032,5.730000019073486,5.940000057220459,5.730000019073486,5.940000057220459,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,574,595,21,16,58,60,2,2,in_interval_valid_face,-1,
-tPCytz4rww$_$16,15,the,1033,5.940000057220459,6.059999942779541,5.940000057220459,6.059999942779541,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,595,606,11,11,60,61,1,1,in_interval_valid_face,-1,
-tPCytz4rww$_$16,16,property,1034,6.059999942779541,6.579999923706055,6.059999942779541,6.579999923706055,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,606,658,52,47,61,66,5,5,in_interval_valid_face,-1,
-tPCytz4rww$_$18,1,Do,1035,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,2,so,1036,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,3,and,1037,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,4,as,1038,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,5,well,1039,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,6,you'll,1040,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,7,also,1041,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,8,want,1042,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,9,to,1043,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,10,remove,1044,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,11,any,1045,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,12,clutter,1046,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,13,from,1047,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,14,that,1048,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,15,you've,1049,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-tPCytz4rww$_$18,16,accumulated,1050,,,,,,mfa_alignment_output_missing,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-vxjVxOeScU$_$4,1,You're,1051,0.0,0.23999999463558197,0.0,0.23999999463558197,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,0,24,24,24,0,3,3,3,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,2,going,1052,0.5199999809265137,0.6800000071525574,0.5199999809265137,0.6800000071525574,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,52,69,17,16,6,7,1,1,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,3,to,1053,0.6800000071525574,0.75,0.6800000071525574,0.75,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,0,1,0,69,75,6,0,7,8,1,1,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,4,talk,1054,0.75,1.100000023841858,0.75,1.100000023841858,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,75,111,36,28,8,12,4,4,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,5,about,1055,1.100000023841858,1.6799999475479126,1.100000023841858,1.6799999475479126,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,111,168,57,55,12,17,5,5,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,6,their,1056,1.6799999475479126,2.119999885559082,1.6799999475479126,2.119999885559082,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,168,212,44,30,17,22,5,5,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,7,life,1057,2.119999885559082,2.809999942779541,2.119999885559082,2.809999942779541,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,212,281,69,69,22,29,7,7,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,8,their,1058,2.869999885559082,3.200000047683716,2.869999885559082,3.200000047683716,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,287,321,34,29,29,33,4,4,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,9,marriage,1059,3.200000047683716,3.950000047683716,3.200000047683716,3.950000047683716,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,321,396,75,59,33,40,7,7,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,10,and,1060,4.349999904632568,4.860000133514404,4.349999904632568,4.860000133514404,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,0,1,0,435,487,52,0,44,49,5,5,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,11,usually,1061,4.860000133514404,5.510000228881836,4.860000133514404,5.510000228881836,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,487,552,65,38,49,56,7,7,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,12,how,1062,5.510000228881836,5.909999847412109,5.510000228881836,5.909999847412109,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,552,591,39,38,56,60,4,4,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,13,amazing,1063,5.909999847412109,6.409999847412109,5.909999847412109,6.409999847412109,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,591,641,50,43,60,65,5,5,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,14,it,1064,6.409999847412109,6.53000020980835,6.409999847412109,6.53000020980835,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,641,654,13,13,65,66,1,1,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,15,is,1065,6.53000020980835,6.800000190734863,6.53000020980835,6.800000190734863,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,654,681,27,25,66,69,3,3,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,16,that,1066,6.800000190734863,6.960000038146973,6.800000190734863,6.960000038146973,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,681,697,16,12,69,70,1,1,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,17,they've,1067,6.960000038146973,7.139999866485596,6.960000038146973,7.139999866485596,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,697,714,17,16,70,72,2,2,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,18,stayed,1068,7.139999866485596,7.480000019073486,7.139999866485596,7.480000019073486,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,714,749,35,16,72,75,3,3,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,19,together,1069,7.480000019073486,7.889999866485596,7.480000019073486,7.889999866485596,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,749,789,40,36,75,79,4,4,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,20,this,1070,7.889999866485596,8.1899995803833,7.889999866485596,8.1899995803833,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,789,819,30,8,79,82,3,3,in_interval_valid_face,-1,
-vxjVxOeScU$_$4,21,long,1071,8.1899995803833,8.930000305175781,8.1899995803833,8.930000305175781,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,819,894,75,51,82,90,8,8,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,1,So,1072,0.5,1.0,0.5,1.0,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,50,100,50,26,5,10,5,5,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,2,if,1073,1.0,1.2200000286102295,1.0,1.2200000286102295,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,100,123,23,15,10,13,3,3,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,3,you,1074,1.2200000286102295,1.2899999618530273,1.2200000286102295,1.2899999618530273,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,0,1,123,129,6,6,13,13,0,0,no_visual_frame_in_interval,13,0.0100000381469727
-wMB_hJL-3o$_$7,4,have,1075,1.2899999618530273,1.4700000286102295,1.2899999618530273,1.4700000286102295,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,129,148,19,19,13,15,2,2,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,5,a,1076,1.4700000286102295,1.5199999809265137,1.4700000286102295,1.5199999809265137,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,148,152,4,4,15,16,1,1,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,6,loved,1077,1.5199999809265137,1.809999942779541,1.5199999809265137,1.809999942779541,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,152,181,29,29,16,19,3,3,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,7,one,1078,1.809999942779541,1.9700000286102295,1.809999942779541,1.9700000286102295,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,181,198,17,17,19,20,1,1,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,8,who,1079,1.9700000286102295,2.140000104904175,1.9700000286102295,2.140000104904175,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,198,215,17,17,20,22,2,2,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,9,is,1080,2.140000104904175,2.259999990463257,2.140000104904175,2.259999990463257,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,215,226,11,11,22,23,1,1,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,10,depressed,1081,2.259999990463257,2.9700000286102295,2.259999990463257,2.9700000286102295,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,226,298,72,54,23,30,7,7,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,11,those,1082,3.259999990463257,3.4700000286102295,3.259999990463257,3.4700000286102295,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,326,348,22,22,33,35,2,2,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,12,are,1083,3.4700000286102295,3.5199999809265137,3.4700000286102295,3.5199999809265137,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,348,352,4,4,35,36,1,1,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,13,some,1084,3.5199999809265137,3.759999990463257,3.5199999809265137,3.759999990463257,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,352,376,24,24,36,38,2,2,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,14,of,1085,3.759999990463257,3.819999933242798,3.759999990463257,3.819999933242798,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,376,382,6,6,38,39,1,1,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,15,the,1086,3.819999933242798,3.9100000858306885,3.819999933242798,3.9100000858306885,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,382,392,10,10,39,40,1,1,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,16,things,1087,3.9100000858306885,4.230000019073486,3.9100000858306885,4.230000019073486,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,392,424,32,31,40,43,3,3,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,17,that,1088,4.230000019073486,4.340000152587891,4.230000019073486,4.340000152587891,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,424,435,11,11,43,44,1,1,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,18,you,1089,4.340000152587891,4.480000019073486,4.340000152587891,4.480000019073486,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,435,449,14,14,44,45,1,1,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,19,should,1090,4.480000019073486,4.710000038146973,4.480000019073486,4.710000038146973,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,449,472,23,22,45,48,3,3,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,20,think,1091,4.710000038146973,4.889999866485596,4.710000038146973,4.889999866485596,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,472,489,17,17,48,49,1,1,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,21,about,1092,4.889999866485596,5.159999847412109,4.889999866485596,5.159999847412109,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,489,516,27,27,49,52,3,3,in_interval_valid_face,-1,
-wMB_hJL-3o$_$7,22,doing,1093,5.159999847412109,5.440000057220459,5.159999847412109,5.440000057220459,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,0,1,0,516,545,29,0,52,55,3,3,in_interval_valid_face,-1,
-wny0OAz3g8$_$1,1,And,1094,0.5199999809265137,0.6399999856948853,0.5199999809265137,0.6399999856948853,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,52,64,12,12,6,7,1,0,in_interval_frames_no_valid_face,4,0.11999998092651365
-wny0OAz3g8$_$1,2,because,1095,0.6399999856948853,0.949999988079071,0.6399999856948853,0.949999988079071,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,64,95,31,29,7,10,3,0,in_interval_frames_no_valid_face,4,0.23999998569488523
-wny0OAz3g8$_$1,3,they,1096,0.949999988079071,1.059999942779541,0.949999988079071,1.059999942779541,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,95,106,11,11,10,11,1,0,in_interval_frames_no_valid_face,4,0.549999988079071
-wny0OAz3g8$_$1,4,couldn't,1097,1.059999942779541,1.3300000429153442,1.059999942779541,1.3300000429153442,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,106,134,28,28,11,14,3,0,in_interval_frames_no_valid_face,4,0.659999942779541
-wny0OAz3g8$_$1,5,join,1098,1.3300000429153442,1.6200000047683716,1.3300000429153442,1.6200000047683716,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,134,163,29,29,14,17,3,0,in_interval_frames_no_valid_face,4,0.9300000429153442
-wny0OAz3g8$_$1,6,unions,1099,1.6200000047683716,2.069999933242798,1.6200000047683716,2.069999933242798,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,163,207,44,37,17,21,4,0,in_interval_frames_no_valid_face,29,0.8300000667572021
-wny0OAz3g8$_$1,7,many,1100,2.109999895095825,2.309999942779541,2.109999895095825,2.309999942779541,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,211,231,20,18,22,24,2,0,in_interval_frames_no_valid_face,29,0.5900000572204589
-wny0OAz3g8$_$1,8,Black,1101,2.309999942779541,2.5999999046325684,2.309999942779541,2.5999999046325684,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,231,260,29,18,24,26,2,0,in_interval_frames_no_valid_face,29,0.30000009536743155
-wny0OAz3g8$_$1,9,workers,1102,2.5999999046325684,2.9100000858306885,2.5999999046325684,2.9100000858306885,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,260,292,32,32,26,30,4,1,in_interval_valid_face,-1,
-wny0OAz3g8$_$1,10,couldn't,1103,2.9100000858306885,3.200000047683716,2.9100000858306885,3.200000047683716,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,1,292,321,29,25,30,33,3,0,in_interval_frames_no_valid_face,29,0.010000085830688565
-wny0OAz3g8$_$1,11,get,1104,3.200000047683716,3.369999885559082,3.200000047683716,3.369999885559082,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,321,337,16,16,33,34,1,0,in_interval_frames_no_valid_face,29,0.3000000476837159
-wny0OAz3g8$_$1,12,manufacturing,1105,3.369999885559082,4.010000228881836,3.369999885559082,4.010000228881836,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,337,402,65,60,34,41,7,0,in_interval_frames_no_valid_face,29,0.4699998855590821
-wny0OAz3g8$_$1,13,or,1106,4.010000228881836,4.079999923706055,4.010000228881836,4.079999923706055,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,402,408,6,6,41,41,0,0,no_visual_frame_in_interval,29,1.110000228881836
-wny0OAz3g8$_$1,14,trade,1107,4.079999923706055,4.369999885559082,4.079999923706055,4.369999885559082,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,408,437,29,24,41,44,3,0,in_interval_frames_no_valid_face,29,1.1799999237060548
-wny0OAz3g8$_$1,15,work,1108,4.369999885559082,4.619999885559082,4.369999885559082,4.619999885559082,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,437,462,25,3,44,47,3,0,in_interval_frames_no_valid_face,29,1.4699998855590821
-wny0OAz3g8$_$1,16,which,1109,4.619999885559082,4.849999904632568,4.619999885559082,4.849999904632568,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,462,485,23,21,47,49,2,0,in_interval_frames_no_valid_face,63,1.4500000953674315
-wny0OAz3g8$_$1,17,paid,1110,4.849999904632568,5.079999923706055,4.849999904632568,5.079999923706055,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,485,508,23,20,49,51,2,0,in_interval_frames_no_valid_face,63,1.2200000762939451
-wny0OAz3g8$_$1,18,much,1111,5.079999923706055,5.380000114440918,5.079999923706055,5.380000114440918,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,508,539,31,30,51,54,3,0,in_interval_frames_no_valid_face,63,0.9199998855590819
-wny0OAz3g8$_$1,19,better,1112,5.380000114440918,5.599999904632568,5.380000114440918,5.599999904632568,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,539,560,21,13,54,56,2,0,in_interval_frames_no_valid_face,63,0.7000000953674315
-wny0OAz3g8$_$1,20,than,1113,5.599999904632568,5.739999771118164,5.599999904632568,5.739999771118164,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,560,574,14,14,56,58,2,0,in_interval_frames_no_valid_face,63,0.5600002288818358
-wny0OAz3g8$_$1,21,service,1114,5.739999771118164,6.099999904632568,5.739999771118164,6.099999904632568,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,574,610,36,21,58,61,3,0,in_interval_frames_no_valid_face,63,0.20000009536743146
-wny0OAz3g8$_$1,22,work,1115,6.099999904632568,6.28000020980835,6.099999904632568,6.28000020980835,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,1,610,629,19,5,61,63,2,0,in_interval_frames_no_valid_face,63,0.019999790191650213
-wny0OAz3g8$_$0,1,trade,1116,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-wny0OAz3g8$_$0,2,labor,1117,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-wny0OAz3g8$_$0,3,unions,1118,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-wny0OAz3g8$_$0,4,didn't,1119,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-wny0OAz3g8$_$0,5,allow,1120,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-wny0OAz3g8$_$0,6,Black,1121,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-wny0OAz3g8$_$0,7,workers,1122,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-wny0OAz3g8$_$0,8,to,1123,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-wny0OAz3g8$_$0,9,join,1124,2.4200000762939453,2.990000009536743,2.4200000762939453,2.990000009536743,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,243,300,57,45,25,30,5,3,in_interval_valid_face,-1,
-wny0OAz3g8$_$3,1,Which,1125,0.0,0.4099999964237213,0.0,0.4099999964237213,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,0,41,41,41,0,5,5,5,in_interval_valid_face,-1,
-wny0OAz3g8$_$3,2,then,1126,0.4099999964237213,0.8999999761581421,0.4099999964237213,0.8999999761581421,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,1,41,90,49,43,5,9,4,0,in_interval_frames_no_valid_face,4,0.009999996423721291
-wny0OAz3g8$_$3,3,allowed,1127,0.8999999761581421,1.159999966621399,0.8999999761581421,1.159999966621399,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,90,116,26,17,9,12,3,0,in_interval_frames_no_valid_face,4,0.49999997615814207
